ALA1LYS2_4	ALA1LYS2_5	ARG1PHE1_11	ARG1PHE1_12	ARG1PHE1_13	ARG1PHE1_14	ARG1PHE1_16	ARG1PHE1_8	ARG1PHE1_9	ARG1TYR1_11	ARG1TYR1_12	ARG1TYR1_13	ARG1TYR1_14	ARG1TYR1_15	ARG1TYR1_16	ARG1TYR1_8	ARG1TYR1_9	ARG2PHE2_4	ARG2PHE2_5	ARG2PHE2_6	ARG2PHE2_7	ARG2PHE2_8	ARG2TYR2_4	ARG2TYR2_5	ARG2TYR2_6	ARG2TYR2_7	ARG2TYR2_8	GLY1LYS2_4	LEU1LYS2_4	LYS1ALA1_11	LYS1ALA1_12	LYS1ALA1_13	LYS1ALA1_14	LYS1ALA1_6	LYS1ALA1_7	LYS1ALA1_8	LYS1ALA1_9	LYS1GLY1_11	LYS1GLY1_12	LYS1GLY1_13	LYS1GLY1_14	LYS1GLY1_6	LYS1GLY1_7	LYS1GLY1_8	LYS1GLY1_9	LYS1LEU1_11	LYS1LEU1_12	LYS1LEU1_13	LYS1LEU1_14	LYS1LEU1_6	LYS1LEU1_7	LYS1LEU1_8	LYS1LEU1_9	LYS1PHE1_11	LYS1PHE1_12	LYS1PHE1_13	LYS1PHE1_14	LYS1PHE1_15
8.169949531555176	9.86046314239502	19.40826988220215	19.02482414245605	21.282590866088867	25.02165031433105	26.079349517822266	14.770787239074709	16.433517456054688	19.486967086791992	17.578311920166016	23.871612548828125	24.491165161132812	26.117891311645508	27.601716995239254	14.932854652404783	14.737760543823242	14.673977851867676	11.382071495056152	18.86798095703125	24.32583999633789	24.694488525390625	13.15085792541504	17.062992095947266	20.740182876586918	23.578786849975582	23.547327041625977	9.956560134887695	9.659629821777344	13.85503101348877	15.01842212677002	14.105515480041504	15.77340030670166	9.4795503616333	9.98834228515625	9.798136711120604	11.012208938598633	15.474056243896484	16.64568519592285	18.634475708007812	18.110488891601562	10.840474128723145	10.4872465133667	12.660140991210938	13.779742240905762	15.774980545043944	12.927475929260254	17.888158798217773	16.910415649414062	9.724261283874512	10.488519668579102	11.58567714691162	12.37224578857422	19.29545021057129	19.204605102539062	17.346303939819336	23.900081634521484	25.19603729248047
8.174120903015137	9.070555686950684	19.6885929107666	18.93307304382324	21.101184844970703	24.08915901184082	26.495162963867188	15.0712890625	16.652124404907227	19.749711990356445	17.8908634185791	22.740707397460938	25.13194274902344	25.950014114379883	28.30006980895996	15.070209503173828	15.28730583190918	14.790484428405762	11.760292053222656	18.373825073242188	24.710081100463867	25.4432430267334	12.984455108642578	17.636104583740234	20.79860496520996	22.06167221069336	23.92833137512207	11.175448417663574	9.964649200439451	14.428126335144045	15.392000198364258	14.800369262695312	15.424546241760254	8.92920207977295	8.66085433959961	10.08417510986328	11.238734245300291	15.461255073547363	17.153053283691406	19.84455680847168	18.354604721069336	10.305045127868652	10.18288230895996	12.995213508605955	12.75869846343994	14.383532524108888	13.571365356445312	16.662586212158203	16.709068298339844	9.502523422241213	10.918511390686035	11.343482971191406	12.27974796295166	17.788854598999023	20.33114624023437	18.50353240966797	24.243078231811523	24.398387908935547
8.067663192749023	9.80840015411377	19.657529830932617	17.767803192138672	21.15447998046875	24.34872817993164	26.374719619750977	13.888042449951172	16.81167221069336	19.51841735839844	17.137252807617188	23.66861915588379	24.432144165039062	26.988494873046875	27.818470001220703	15.063888549804688	14.755784034729004	14.6288423538208	10.626989364624023	19.52338981628418	24.6688289642334	25.39290428161621	13.990730285644531	17.36665153503418	20.657962799072266	23.541349411010746	23.890405654907227	10.606098175048828	10.380136489868164	14.039837837219238	15.597329139709473	14.657426834106444	15.471707344055176	7.67185115814209	9.355154991149902	9.228035926818848	10.677382469177246	15.763598442077637	17.30658721923828	20.92121124267578	19.96149444580078	11.295620918273926	10.088964462280272	12.601841926574709	12.229494094848633	14.736479759216309	13.27095890045166	16.348947525024414	15.437546730041504	9.981287956237791	11.048738479614258	10.670366287231444	11.29914093017578	17.576807022094727	18.95786476135254	18.346410751342773	22.425411224365234	25.365795135498047
8.017874717712402	9.45875358581543	19.449539184570316	15.730883598327637	21.096630096435547	23.96881484985352	26.43144416809082	13.882844924926758	17.022428512573242	19.21759033203125	16.615758895874023	23.753320693969727	24.7148494720459	26.461545944213867	26.477731704711918	14.322547912597656	14.531758308410645	14.62442684173584	9.83494472503662	18.930879592895508	24.717439651489254	24.449142456054688	13.477118492126465	17.349613189697266	21.18339157104492	25.334402084350582	23.72610664367676	10.41286849975586	10.316900253295898	13.78896427154541	16.41261100769043	13.783530235290527	14.663784980773926	8.321596145629883	10.420032501220703	9.70337200164795	10.447084426879885	15.088379859924316	15.986861228942873	19.390491485595703	19.376888275146484	11.09609603881836	10.121844291687012	11.902180671691896	12.28286361694336	13.49439811706543	12.90274715423584	17.7158260345459	16.21759033203125	9.061220169067385	10.40764045715332	10.0910062789917	12.28767204284668	16.076690673828125	18.968128204345703	18.52478408813477	22.420379638671875	25.587926864624023
7.872849941253662	9.398669242858888	19.99078369140625	15.666200637817385	20.65772819519043	24.14743423461914	26.229894638061523	13.905722618103027	17.417625427246094	19.97706413269043	16.864418029785156	22.72428131103516	24.37640953063965	25.00369071960449	25.95378875732422	14.478007316589355	15.081602096557615	13.881913185119627	10.142102241516112	19.558008193969727	24.571613311767575	23.67145347595215	13.01624584197998	16.679166793823242	19.80644416809082	25.404691696166992	22.39113426208496	9.987133979797363	10.212506294250488	14.127872467041016	16.190475463867188	15.09303855895996	14.047174453735352	8.429228782653809	10.560446739196776	9.97445297241211	10.78213119506836	16.456430435180664	16.35985565185547	19.654882431030277	18.936153411865234	10.563372611999512	9.523148536682127	11.06371784210205	11.63103199005127	13.905743598937988	13.84443187713623	17.003257751464844	16.72477912902832	9.46946907043457	10.521411895751951	11.10208797454834	12.232501983642578	16.209251403808594	18.914201736450195	18.385631561279297	23.91724967956543	25.364036560058597
8.312945365905762	9.618908882141112	19.442228317260746	17.505767822265625	20.860017776489254	24.61928939819336	26.85014915466309	14.161941528320312	17.454750061035156	20.29941177368164	17.217561721801758	22.84946060180664	24.23253059387207	24.647159576416016	24.504732131958008	14.52535915374756	13.9915189743042	13.772942543029783	10.298840522766112	20.33783531188965	24.836938858032227	24.591272354125977	12.90754222869873	15.658336639404297	20.13157844543457	24.953506469726562	22.49684333801269	10.244128227233888	9.150437355041504	13.889440536499023	16.480192184448242	15.758265495300291	14.005990982055664	9.272625923156738	10.129048347473145	9.273555755615234	10.58709716796875	15.818620681762695	17.40638542175293	19.96376609802246	18.279285430908203	10.07904052734375	10.08295440673828	11.033127784729004	11.455078125	12.98865795135498	14.124258041381836	16.696752548217773	17.342363357543945	9.483223915100098	10.94587230682373	10.507970809936523	12.41411018371582	16.806869506835938	18.55999565124512	17.76521873474121	23.345962524414062	24.74646377563477
8.386984825134277	9.068142890930176	18.708175659179688	18.30454635620117	22.531633377075195	24.65079498291016	26.5275993347168	14.063822746276855	16.666406631469727	20.6803035736084	16.282150268554688	23.04070854187012	24.355342864990234	25.06132125854492	24.666635513305664	14.60344696044922	13.831550598144531	14.443944931030272	9.886232376098633	20.32962226867676	24.591279983520508	25.542892456054688	12.845101356506348	16.334552764892578	20.43886375427246	24.15544891357422	22.328866958618164	9.636344909667969	9.211360931396484	13.851319313049316	14.478839874267578	15.103074073791504	13.720240592956545	9.742646217346191	9.025745391845703	9.689437866210938	11.045734405517578	15.913338661193848	18.223024368286133	18.670743942260746	19.105470657348636	9.578319549560549	10.291186332702637	11.39579963684082	12.52727508544922	13.185157775878906	14.797440528869627	16.919017791748047	16.235803604125977	10.000107765197754	11.319679260253906	10.422353744506836	12.702784538269045	16.739181518554688	19.28335952758789	18.22844886779785	22.83578109741211	24.04015350341797
8.434667587280273	9.096089363098145	19.00381088256836	19.255525588989254	22.31857681274414	24.29069328308105	27.72086524963379	14.416123390197754	15.924928665161133	19.500019073486328	16.102092742919922	22.66474723815918	25.911834716796875	25.35738754272461	24.854528427124023	15.219462394714355	14.116917610168455	14.108686447143556	10.252653121948242	21.096172332763672	23.98432731628418	25.103561401367188	12.18106174468994	16.83867073059082	20.03339195251465	24.605684280395508	21.90749168395996	9.707090377807615	8.608566284179688	13.464049339294434	13.690677642822266	14.350316047668455	12.726094245910645	8.281819343566895	9.877053260803224	9.528754234313965	12.217620849609377	16.408672332763672	18.21367645263672	17.932037353515625	17.648143768310547	10.60773754119873	11.003090858459473	11.45217990875244	11.828521728515623	13.490363121032717	14.856278419494627	17.468175888061523	15.564525604248049	10.019211769104004	10.861194610595703	10.36308479309082	12.248373985290527	16.580181121826172	18.965333938598636	18.430763244628903	24.654651641845703	23.923175811767575
8.564555168151855	9.1368408203125	18.82006454467773	19.069091796875	21.11307907104492	23.938888549804688	27.154420852661133	13.914133071899414	16.971996307373047	19.34544944763184	16.25470733642578	22.503374099731445	25.274656295776367	24.490795135498047	24.83171844482422	14.708281517028809	14.604025840759276	14.971324920654297	10.301154136657717	21.43682098388672	23.71946907043457	23.71249389648437	11.923295974731444	17.466066360473633	19.19935417175293	22.835283279418945	21.13802146911621	10.09074878692627	8.747776985168457	14.194557189941406	13.914206504821776	13.710701942443848	13.827009201049805	8.328950881958008	8.736666679382324	9.666014671325684	11.72190761566162	16.17478370666504	18.202129364013672	19.154932022094727	18.043249130249023	10.415785789489746	10.694987297058104	11.6046142578125	13.33517074584961	13.546317100524902	14.447172164916992	16.55636215209961	15.122432708740234	8.512016296386719	11.070199966430664	9.97598934173584	11.818099975585938	17.570863723754883	17.858736038208008	18.97032165527344	24.176279067993164	24.370037078857425
8.09341812133789	9.162182807922363	18.97156143188477	18.51446533203125	21.77989196777344	23.96358871459961	27.669452667236328	14.09799575805664	16.863405227661133	19.70830535888672	15.905241012573242	21.133848190307617	25.625564575195316	23.976545333862305	24.564552307128903	14.028825759887695	14.4610595703125	15.19212245941162	10.497504234313965	20.876070022583008	22.70660972595215	22.77388381958008	12.837721824645996	16.970195770263672	18.56559181213379	22.998964309692383	21.829286575317383	11.445913314819336	8.768013000488281	12.76753044128418	14.820279121398926	12.84231185913086	14.55608367919922	8.403522491455078	9.34622859954834	10.305922508239746	11.389581680297852	17.282373428344727	17.875947952270508	19.074687957763672	19.131141662597656	11.252010345458984	10.909628868103027	11.32634162902832	13.429633140563965	13.078917503356934	13.541251182556152	17.40704345703125	14.612985610961914	9.719208717346191	10.8062105178833	10.145380973815918	11.951784133911133	17.814517974853516	18.012348175048828	19.558961868286133	24.16357040405273	24.9354190826416
8.309831619262695	9.360614776611328	19.341197967529297	18.696365356445316	21.48714828491211	22.6959228515625	28.487524032592773	13.09062957763672	16.15731430053711	20.785627365112305	15.626100540161133	21.77125358581543	25.34154319763184	24.970060348510746	24.74846649169922	13.820938110351564	15.210526466369627	15.614859580993652	10.10522174835205	19.847055435180664	22.450593948364254	21.862754821777344	13.571173667907717	17.037633895874023	18.61937522888184	24.28957939147949	22.055559158325195	11.612800598144531	8.775155067443848	12.771138191223145	13.696579933166504	13.108463287353516	15.4314603805542	8.227940559387207	10.298054695129396	9.622017860412598	10.913960456848145	17.953237533569336	19.066898345947266	18.116249084472656	19.502466201782227	11.285655975341797	10.339579582214355	11.128543853759766	12.327587127685549	13.415498733520508	14.095004081726074	17.035568237304688	15.606760025024414	9.055747032165527	10.367258071899414	9.161128997802734	12.51432991027832	17.283632278442383	18.581806182861328	19.194063186645508	22.864835739135746	24.61640739440918
8.217684745788574	9.215092658996582	18.945619583129883	19.21531105041504	21.433399200439453	23.088905334472656	27.251319885253903	13.7700777053833	16.516130447387695	19.993013381958008	15.912505149841309	21.832744598388672	25.00926399230957	25.08554458618164	24.70144844055176	14.491252899169922	15.445649147033691	13.939200401306152	9.942598342895508	19.390308380126957	24.12704467773437	22.19861221313477	13.04069995880127	16.45558738708496	18.859752655029297	23.8525390625	21.526756286621094	11.369609832763672	8.378986358642578	12.814624786376951	13.892881393432615	12.456647872924805	16.069772720336914	9.581469535827637	9.528335571289064	9.4273099899292	10.56888198852539	17.23980140686035	18.079456329345703	18.42645072937012	19.503093719482425	11.261006355285645	10.976244926452637	11.672325134277344	12.049198150634766	13.812463760375977	13.774885177612305	17.582176208496094	16.623079299926758	8.411543846130371	9.658111572265623	9.39040756225586	12.03900146484375	15.72225284576416	19.121339797973636	18.68020820617676	22.91446685791016	24.054828643798828
8.128690719604492	9.10666847229004	18.784523010253903	18.3950252532959	20.21883773803711	22.30280303955078	26.93035888671875	13.827722549438477	16.6839656829834	19.28742218017578	15.580327033996582	21.874372482299805	24.798948287963867	25.18556404113769	25.069137573242188	14.023261070251465	15.917037010192873	13.644025802612305	10.051650047302246	21.240327835083008	24.352828979492188	23.279905319213867	12.572152137756348	15.975278854370115	18.333635330200195	22.40769386291504	21.15227699279785	10.96056079864502	7.700826644897461	13.913379669189451	13.809096336364746	12.776945114135742	15.498723030090332	9.502853393554688	9.49191951751709	9.216984748840332	9.691516876220703	17.683216094970703	18.511131286621094	18.353660583496094	18.83599853515625	10.62331199645996	11.22192668914795	12.223341941833496	11.65304470062256	13.329961776733398	14.510205268859863	18.23350524902344	16.52228546142578	9.364113807678224	9.297475814819336	9.145389556884766	11.5422945022583	17.120655059814453	18.61740493774414	19.4703311920166	22.806028366088867	23.933650970458984
8.279906272888184	9.024073600769045	18.400161743164062	17.434240341186523	21.04149436950684	23.43070411682129	26.68187522888184	14.391597747802734	15.8461332321167	19.60800552368164	15.088974952697754	22.333887100219727	24.41950798034668	25.640329360961918	24.056716918945316	14.71780490875244	15.379441261291504	14.186165809631348	9.817193031311035	20.33865547180176	23.542539596557617	22.45800399780273	13.23409652709961	15.269171714782717	20.13571548461914	23.00275611877441	22.68732070922852	10.923168182373049	8.310518264770508	15.837750434875488	13.843558311462402	13.95916748046875	15.959687232971191	10.398456573486328	8.423005104064941	9.772607803344728	10.688471794128418	17.59649085998535	18.740163803100582	18.09156990051269	18.86026763916016	11.348484992980955	12.249958992004396	11.268649101257324	12.346287727355955	12.722318649291992	14.613288879394531	18.24001693725586	16.3214111328125	9.291411399841309	9.732131004333496	9.001287460327148	11.2593412399292	17.24193572998047	18.118879318237305	20.10721206665039	22.236709594726562	23.046897888183597
8.03966236114502	9.264796257019045	18.75395965576172	18.70111083984375	21.61288070678711	23.20371437072754	25.72043228149414	14.903146743774414	16.75242042541504	20.184289932250977	15.003069877624512	21.850631713867188	23.60711479187012	25.443225860595703	25.838905334472656	13.703096389770508	14.25654125213623	14.640277862548828	9.591124534606934	20.46041488647461	24.10976791381836	22.36917495727539	13.354573249816896	14.078124046325684	19.482402801513672	22.227863311767575	23.00286674499512	10.20186710357666	8.034123420715332	15.101003646850586	13.610621452331545	13.178810119628906	16.63492202758789	9.14022159576416	8.278989791870117	9.646684646606444	10.541030883789064	16.31431770324707	19.15138435363769	17.844955444335938	18.211164474487305	11.67206859588623	10.971538543701172	12.802270889282228	11.773940086364746	12.60459327697754	14.33689308166504	16.000225067138672	16.749120712280273	8.800322532653809	9.917926788330078	9.004498481750488	11.69873332977295	17.710203170776367	18.990461349487305	19.45302391052246	22.15233039855957	23.51689910888672
8.176137924194336	9.54985809326172	18.85313415527344	18.703243255615234	21.709800720214844	23.08492088317871	26.27989196777344	14.772648811340332	16.895959854125977	19.774511337280277	15.16838836669922	22.107460021972656	23.769777297973636	24.564247131347656	24.24372291564941	14.076436042785645	14.540085792541504	14.851927757263184	10.051965713500977	20.94879531860352	22.689313888549805	22.9364070892334	11.147116661071776	14.355964660644531	19.880523681640625	21.504547119140625	23.374656677246094	10.74028491973877	8.083325386047363	14.242313385009766	13.316695213317873	12.668785095214844	16.73583984375	8.974357604980469	8.983318328857422	9.301946640014648	10.476598739624023	18.34276008605957	18.05992317199707	18.106353759765625	18.526836395263672	11.352208137512209	9.99425220489502	11.771371841430664	12.20376682281494	13.029725074768066	14.364418029785156	16.519977569580078	14.71082878112793	8.675259590148926	10.077054023742676	8.67163372039795	11.674752235412598	17.432985305786133	18.443744659423828	19.215187072753903	21.54070281982422	22.814531326293945
8.397611618041992	9.064598083496094	18.04606819152832	17.783039093017578	21.517581939697266	23.389497756958008	25.85009002685547	14.821105003356934	16.409587860107422	19.233943939208984	14.880948066711426	22.27144432067871	24.328643798828125	24.58414459228516	23.807729721069336	13.714420318603516	14.071121215820312	14.95163631439209	9.72530460357666	20.59669685363769	22.178380966186523	23.51161003112793	11.05686855316162	14.588257789611816	19.229944229125977	21.5632381439209	22.097810745239254	10.928336143493652	7.828735828399658	14.318828582763672	14.283777236938477	12.385047912597656	16.24000358581543	8.518989562988281	8.253177642822266	9.27589225769043	10.725778579711914	18.83759117126465	19.05608558654785	17.07781982421875	18.246706008911133	10.268095970153809	10.418139457702637	13.81837272644043	13.26097011566162	12.79558563232422	14.147602081298828	15.845824241638184	15.72472095489502	9.242311477661133	9.416842460632324	8.2604398727417	11.438711166381836	16.490140914916992	18.89999389648437	18.03997039794922	21.843181610107425	22.327455520629883
